page,auto_generated,reason
de/revops-infrastructure-mnchengladbach.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-montpellier.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-moreno-valley.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-moscow.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-mstoles.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-mumbai.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-munich.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-nanjing.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-naples.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-nashville.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-neuilly-sur-seine.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-new-taipei-city.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-newborough.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-newcastle.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-nizhny-novgorod.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-noisy-le-grand.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-norrkping.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-north-lanarkshire.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-north-las-vegas.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-north-somerset.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-north-tyneside.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-northampton.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-nottingham.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-nuremberg.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-nyregyhza.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-oakland.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-oberhausen.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-odesa.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-offenbach.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-oklahoma-city.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-oldenburg.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-omaha.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-osnabrck.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-ostrava.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-overland-park.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-paderborn.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-palermo.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-pamplona.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-pardubice.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-paris.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-pembroke-pines.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-perm.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-perpignan.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-perugia.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-peterborough.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-pforzheim.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-philadelphia.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-phoenix.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-ploiesti.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-port-st-lucie.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-portland.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-portsmouth.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-prague.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-raleigh.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-rancho-cucamonga.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-randers.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-ravenna.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-rawalpindi.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-recklinghausen.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-regensburg.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-reggio-calabria.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-reggio-emilia.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-renfrewshire.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-reutlingen.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-rhondda-cynon-taf.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-richmond-hill.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-riyadh.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-rome.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-roskilde.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-rostov-on-don.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-rotherham.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-rotterdam.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-rueil-malmaison.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-rzeszow.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-saarbrcken.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-sabadell.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-sacramento.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-saint-denis.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-saint-maur-des-fosss.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-saint-nazaire.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-saint-petersburg.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-saint-pierre.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-saint-tienne.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-salerno.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-salt-lake-city.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-samara.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-san-antonio.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-san-diego.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-san-francisco.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-san-jose.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-sandnes.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-sankt-plten.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-sanliurfa.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-santa-clarita.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-santa-cruz.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-saratov.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-sarpsborg.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-seattle.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-seoul.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-seville.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-shanghai.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-sheffield.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-shenyang.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-shenzhen.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-singapore.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-sofia.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-sosnowiec.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-south-gloucestershire.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-south-lanarkshire.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-southampton.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-southend-on-sea.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-st-gallen.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-st-helens.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-st-petersburg.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-stavanger.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-sterling-heights.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-stockholm.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-stockport.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-stockton-on-tees.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-stoke-on-trent.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-strasbourg.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-stuttgart.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-sunderland.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-surat.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-szczecin.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-szkesfehrvr.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-szombathely.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-tallinn.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-tampa.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-tampere.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-taranto.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-tbilisi.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-tehran.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-terrassa.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-the-hague.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-thousand-oaks.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-tianjin.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-timisoara.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-tokyo.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-trieste.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-trondheim.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-tucson.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-tulsa.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-turin.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-ufa.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-uppsala.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-usti-nad-labem.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-valencia.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-valladolid.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-versailles.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-vienna.html,yes,legacy-service-pattern-generated
de/revops-infrastructure-vila-nova-de-gaia.html,yes,legacy-service-pattern-generated
